timestamp,score,value,anomaly
0,0.0,0.19596158300256772,0.0
1,0.0,0.1639938641901563,0.0
2,0.0,0.24112785317324417,0.0
3,0.0,0.16696775765396865,0.0
4,0.0,0.19315212540867413,0.0
5,0.0,0.16893752389116445,0.0
6,0.0,0.15214216171326386,0.0
7,0.0,0.1704573320921582,0.0
8,0.0,0.16733729741307315,0.0
9,0.0,0.2301836938545968,0.0
10,0.0,0.15300576716671388,0.0
11,0.0,0.15793857961218205,0.0
12,0.0,0.1812820583399981,0.0
13,0.0,0.1727464725742171,0.0
14,0.0,0.23595965656670093,0.0
15,0.0,0.17541552860660714,0.0
16,0.0,0.1421114676774161,0.0
17,0.0,0.10584461354670155,0.0
18,0.0,0.15459703769480018,0.0
19,0.0,0.13610067308471246,0.0
20,0.0,0.1772441999014581,0.0
21,0.0,0.17002443231793152,0.0
22,0.0,0.11981744794899002,0.0
23,0.0,0.1893203671199086,0.0
24,0.0,0.18117064908231106,0.0
25,0.0,0.25073622665950096,0.0
26,0.0,0.199791621643528,0.0
27,0.0,0.1747282393702937,0.0
28,0.0,0.2491449622664685,0.0
29,0.0,0.2384996363409693,0.0
30,0.0,0.23065720360545866,0.0
31,0.0,0.17470706975541808,0.0
32,0.0,0.1588421025612685,0.0
33,0.0,0.1345548235295585,0.0
34,0.0,0.11750419170934037,0.0
35,0.0,0.1702082525678315,0.0
36,0.0,0.21810288535829267,0.0
37,0.0,0.16699083559241626,0.0
38,0.0,0.1524468889220559,0.0
39,0.0,0.18106487927192383,0.0
40,0.0,0.22831496037032287,0.0
41,0.0,0.27462047364816145,0.0
42,0.0,0.21405398315951538,0.0
43,0.0,0.22204235160640717,0.0
44,0.0,0.25625568880869615,0.0
45,0.0,0.1986666021114157,0.0
46,0.0,0.22637806826276533,0.0
47,0.0,0.2257832448600041,0.0
48,0.0,0.23755086490016475,0.0
49,0.0,0.19837711003495778,0.0
50,0.0,0.1885463760079218,0.0
51,0.0,0.15420643420349156,0.0
52,0.0,0.13095237347036498,0.0
53,0.0,0.1348516546374033,0.0
54,0.0,0.157423102689753,0.0
55,0.0,0.21214440908680446,0.0
56,0.0,0.2040310677997318,0.0
57,0.0,0.13148829475753768,0.0
58,0.0,0.19387692976108806,0.0
59,0.0,0.14520523594564816,0.0
60,0.0,0.15143660473690557,0.0
61,0.0,0.17479427256341915,0.0
62,0.0,0.17122962296750466,0.0
63,0.0,0.18442137443715412,0.0
64,0.0,0.14005549598674907,0.0
65,0.0,0.1810144110559715,0.0
66,0.0,0.10863687429003184,0.0
67,0.0,0.12441588153429077,0.0
68,0.0,0.1718960311566634,0.0
69,0.0,0.19311912909633427,0.0
70,0.0,0.21515357050855127,0.0
71,0.0,0.2225017100138581,0.0
72,0.0,0.22709834376234136,0.0
73,0.0,0.18012895490033756,0.0
74,0.0,0.21161640931321588,0.0
75,0.0,0.22664444934881348,0.0
76,0.0,0.25081943940309837,0.0
77,0.0,0.1927138597028027,0.0
78,0.0,0.17693758215220343,0.0
79,0.0,0.1370421246843844,0.0
80,0.0,0.15495358303993104,0.0
81,0.0,0.18784423412119103,0.0
82,0.0,0.20892967100210777,0.0
83,0.0,0.2390085061147119,0.0
84,0.0,0.19113766867753398,0.0
85,0.0,0.16566964972869147,0.0
86,0.0,0.21107191231816208,0.0
87,0.0,0.11908839727286476,0.0
88,0.0,0.20090231587398588,0.0
89,0.0,0.15526358433171378,0.0
90,0.0,0.204366878643071,0.0
91,0.0,0.15240756804938607,0.0
92,0.0,0.20326613733112292,0.0
93,0.0,0.16343594534136255,0.0
94,0.0,0.1846171749887483,0.0
95,0.0,0.19208273046910163,0.0
96,0.0,0.2146560776682128,0.0
97,0.0,0.16249736819465574,0.0
98,0.0,0.3058538837831761,0.0
99,0.0,0.2065662136948914,0.0
100,0.0,0.17394407696099343,0.0
101,0.0,0.22617706472863663,0.0
102,0.0,0.18839794890432587,0.0
103,0.0,0.17798727654696142,0.0
104,0.0,0.17239120454037998,0.0
105,0.0,0.12416520727776384,0.0
106,0.0,0.240764398360782,0.0
107,0.0,0.14499373617239006,0.0
108,0.0,0.18411871593386395,0.0
109,0.0,0.2242716802462299,0.0
110,0.0,0.1814131472068981,0.0
111,0.0,0.21948136348741584,0.0
112,0.0,0.16757780629416036,0.0
113,0.0,0.21377202054179897,0.0
114,0.0,0.22752916596976372,0.0
115,0.0,0.2439835147474446,0.0
