timestamp,score,value,anomaly
0,0.0,0.5264396379758302,0.0
1,0.0,0.5286260874840698,0.0
2,0.0,0.5273438919148191,0.0
3,0.061582042999999996,0.5279381394899125,0.0
4,0.0,0.5268134745670947,0.0
5,0.0,0.5263718771768922,0.0
6,0.0,0.5272754799578555,0.0
7,0.0,0.5253327390796464,0.0
8,0.0,0.37361216039924827,0.0
9,0.0,0.0022240436673525515,0.0
10,0.0,0.004975085218001726,0.0
11,0.0,0.0014801315980564847,0.0
12,0.0,0.006264989052955996,0.0
13,0.0,0.0019923580458901936,0.0
14,0.0,0.0019184334402056096,0.0
15,0.0,0.0024799354577582145,0.0
16,0.0,0.0024408673892884047,0.0
17,0.0,0.0019826389665098475,0.0
18,0.0,0.0037247041419305217,0.0
19,0.0,0.002898020933510418,0.0
20,0.0,0.0022345849496532917,0.0
21,0.0,0.0009270108458123496,0.0
22,0.0,0.0023486384755975194,0.0
23,0.0,0.0036010808460002265,0.0
24,0.0,0.001595686577547402,0.0
25,0.0,0.0021372434229934537,0.0
26,0.0,0.0004395222563774207,0.0
27,0.0,0.0015114661196079082,0.0
28,0.0,0.0006234852115348611,0.0
29,0.0,0.001703322578927916,0.0
30,0.0,0.001528099896953389,0.0
31,0.0,0.0014310257490112218,0.0
32,0.0,0.005510715975317707,0.0
33,0.0,0.001303366051741471,0.0
34,0.0,0.0032454235857890743,0.0
35,0.0,0.0022255461830454305,0.0
36,0.0,0.005149619555452964,0.0
37,0.0,0.0019239291405806938,0.0
38,0.0,0.003979746485473015,0.0
39,0.0,0.0035832870167048676,0.0
40,0.0,0.0029235287519426686,0.0
41,0.0,0.0035657414244534315,0.0
42,0.0,0.0006777404388633439,0.0
43,0.0,0.0020270164513835976,0.0
44,0.0,0.003084826637910603,0.0
45,0.0,0.0023002240151527792,0.0
46,0.0,0.002824925852420291,0.0
47,0.0,0.0022010052766756115,0.0
48,0.0,0.009695657677128733,0.0
49,0.0,0.0026613425097184013,0.0
50,0.0,0.0019541291065334277,0.0
51,0.0,0.01447302988705719,0.0
52,0.0,0.007568192111380343,0.0
53,0.0,0.0019072679252529034,0.0
54,0.0,0.004149585988692604,0.0
55,0.0,0.003367087630344661,0.0
56,0.0,0.0020515461238023083,0.0
57,0.0,0.0007549503646065829,0.0
58,0.0,0.0034063815149053874,0.0
59,0.0,0.0009512638646787583,0.0
60,0.0,0.003648618663247931,0.0
61,0.0,0.002926044908883156,0.0
62,0.0,0.00186419648204514,0.0
63,0.0,0.0028541051155038834,0.0
64,0.0,0.0021909548538990658,0.0
65,0.0,0.0020576970411312484,0.0
66,0.0,0.002480888313572963,0.0
67,0.0,0.0029354516340944887,0.0
68,0.0,0.0024096387118176673,0.0
69,0.93604705,0.009297019357531897,0.0
70,0.0,0.0022625300898181087,0.0
71,0.0,0.002938667646484583,0.0
72,0.0,0.0019844530317683373,0.0
73,0.0,0.0021628614740353976,0.0
74,0.0,0.0020704280928928497,0.0
75,0.0,0.001860077023960636,0.0
76,0.0,0.0021233509762171735,0.0
77,0.0,0.0026515303373563417,0.0
78,0.0,0.004135255266454823,0.0
79,0.0,0.004118558873686642,0.0
80,0.0,0.0011081072798725133,0.0
81,0.0,0.0012185828731961202,0.0
82,0.0,0.0019383920773461542,0.0
83,0.0,0.0017801436012771193,0.0
84,0.0,0.00071064977198857,0.0
85,0.0,0.001324599728873008,0.0
86,0.0,0.0016342733983844174,0.0
87,0.0,0.0004855761455911613,0.0
88,0.0,0.003615065896065156,0.0
89,0.0,0.001188349132687657,0.0
90,0.0,0.0010822892355275703,0.0
91,0.0,0.0026579259056144747,0.0
92,0.0,0.0007624874385938552,0.0
93,0.0,0.004642658925533497,0.0
94,0.0,0.0011815953796446336,0.0
95,0.0,0.0024235196234315666,0.0
96,0.0,0.0013140961747377525,0.0
97,0.0,0.0017183845574182733,0.0
98,0.0,0.001154185956725002,0.0
99,0.0,0.0005443705834380988,0.0
100,0.0,0.001355750942042421,0.0
101,0.0,0.0022936912052769847,0.0
102,0.0,0.00163365442160689,0.0
103,0.0,0.013768680899204255,0.0
104,0.0,0.010245675220194386,0.0
105,0.0,0.005456784870451282,0.0
106,0.0,0.0016481270506300341,0.0
107,0.0,0.004323193500592414,0.0
108,0.0,0.0021623617222326767,0.0
109,0.0,0.002262050797825984,0.0
110,0.0,0.0032154328103311735,0.0
111,0.0,0.0009833425671444134,0.0
112,0.0,0.002846594097710523,0.0
113,0.0,0.0009527414794060644,0.0
114,0.0,0.002843708986161275,0.0
115,0.0,0.013804019121710706,0.0
116,0.0,0.0006931737499841197,0.0
117,0.0,0.0031834960720357273,0.0
118,0.0,0.002006650438408312,0.0
119,0.0,0.0029002439180359375,0.0
120,0.0,0.0015183269312457808,0.0
121,0.0,0.001781431221311521,0.0
122,0.0,0.0018373339959706272,0.0
123,0.0,0.0012504883442931369,0.0
124,0.0,0.0024164831287236347,0.0
125,0.0,0.0014211047639446327,0.0
126,0.0,0.0013474014181341625,0.0
127,0.23811723,0.004600728676571892,0.0
128,0.0,0.0006735248224033183,0.0
129,0.0,0.0008782855047244132,0.0
130,0.0,0.0007565117970402368,0.0
131,0.0,0.0011690940630153326,0.0
132,0.0,0.0015371557489276602,0.0
133,0.0,0.0012236049965635648,0.0
134,0.0,0.0018054255291315728,0.0
135,0.0,0.001621674780785207,0.0
136,0.17242972,0.004368698004140354,0.0
137,0.0,0.0010331133214176375,0.0
138,0.0,0.0014789753478578094,0.0
139,0.024632817,0.003785692981507808,0.0
140,0.0,0.0005783633793944756,0.0
141,0.0,0.002403159715218516,0.0
142,0.0,0.001284138777037499,0.0
143,0.0,0.0008105128148490448,0.0
144,0.0,0.001230531119311198,0.0
145,0.0,0.0009820864673915886,0.0
146,0.0,0.003134589962941984,0.0
147,0.0,0.00020968151431493472,0.0
148,0.0,0.0034582201855814427,0.0
149,0.21348441,0.004330933609511386,0.0
150,0.0,0.002244083622810026,0.0
151,0.0,0.0008056905410851078,0.0
152,0.0,0.0015986704645125221,0.0
153,0.0,0.0008546220667495247,0.0
154,0.0,0.0004223803046562091,0.0
155,0.0,0.002460192336057305,0.0
156,0.0,0.001097412850275699,0.0
157,0.0,0.001194312798947256,0.0
158,0.0,0.001363465830713883,0.0
159,0.0,0.0015265987023590673,0.0
160,0.0,0.0011401973312292705,0.0
161,0.17242972,0.003300304178910617,0.0
162,0.0,0.001990298205112814,0.0
163,0.0,0.0017241731915058167,0.0
164,0.0,0.0007933980219679146,0.0
165,0.0,0.0012953004019337444,0.0
166,0.0,0.0009805985906558982,0.0
167,0.0,0.0011032397455565082,0.0
168,0.0,0.0016387902170071575,0.0
169,0.0,0.0017926657720606968,0.0
170,0.0,0.0026618786136683188,0.0
171,0.0,0.0019177478665299205,0.0
172,0.0,0.001657622662266158,0.0
173,0.0,0.0015425023383934483,0.0
174,0.0,0.0008120101749070957,0.0
175,0.0,0.002737507513756352,0.0
176,0.0,0.0028485498645066613,0.0
177,0.0,0.0011223843178209724,0.0
178,0.0,0.001111492835857482,0.0
179,0.0,0.001420329781252793,0.0
180,0.0,0.0008991205661142343,0.0
181,0.0,0.0016238552322464113,0.0
182,0.0,0.0003107895772670312,0.0
183,0.0,0.0016551253388716713,0.0
184,0.0,0.0010988553421900117,0.0
185,0.40644148,0.005136762086640762,0.0
186,0.0,0.000690558564543956,0.0
187,0.0,0.000751191123050453,0.0
188,0.0,0.0006564745330209465,0.0
189,0.0,0.0007060188070414049,0.0
190,0.0,0.0020730955179811225,0.0
191,0.0,0.0005390517787983798,0.0
192,0.0,0.0013755509849313523,0.0
193,0.0,0.00465621223916271,0.0
194,0.0,0.0017648053991753273,0.0
195,0.0,0.0007923235304318545,0.0
196,0.0,0.0010575841447402546,0.0
197,0.0,0.0023484639457079645,0.0
198,0.0,0.001888466622583222,0.0
199,0.0,0.0009203814745283182,0.0
200,0.0,0.001132581360851622,0.0
201,0.0,0.0015312505007381444,0.0
202,0.0,0.001613744304801299,0.0
203,0.0,0.003194157533070083,0.0
204,0.0,0.0009722012483176888,0.0
205,0.17242972,0.006396031427971833,0.0
206,0.27917193,0.006852506861501522,0.0
207,0.0,0.0022002583260830916,0.0
208,0.0,0.00267969361316758,0.0
209,0.0,0.0003563243201768485,0.0
210,0.0,0.0,0.0
211,0.0,0.0020567749940886815,0.0
212,0.0,0.0008843829905214063,0.0
213,0.0,0.0018918180857347504,0.0
214,0.0,0.0016267463580935074,0.0
215,0.0,0.002385920310100471,0.0
216,0.0,0.001081356235932916,0.0
217,0.0,0.0017059030625328666,0.0
218,0.0,0.0016199137227820347,0.0
219,0.0,0.0014299744712613382,0.0
220,0.0,0.0010830418792854575,0.0
221,0.0,0.0008628687745759555,0.0
222,0.77968515,0.00829662807055335,0.0
223,0.0,0.0011932336794868127,0.0
224,0.1277809,0.0033605355386853108,0.0
225,0.0,0.0012929121241150212,0.0
226,0.0,0.0013395832250827457,0.0
227,0.32022662,0.0026539711993401327,0.0
228,0.68150794,0.00411741704366055,0.0
229,0.40644148,0.002931987414334366,0.0
230,0.0,0.0008934304391717133,0.0
231,0.0,0.001257052220103244,0.0
232,0.81288296,0.004669237024139104,0.0
233,0.0,0.0011914120477962168,0.0
234,0.0,0.0010710926920773321,0.0
235,0.87446501,0.004900464621515147,0.0
236,0.0,0.0010751574744388558,0.0
237,0.0,0.0012812091366932658,0.0
238,0.23401176,0.00247290702834903,0.0
239,0.0,0.001000484489422351,0.0
240,0.0,0.0007945689006759812,0.0
241,0.23401176,0.00353948188015003,0.0
242,0.0,0.0011657465882569152,0.0
243,0.0,0.00047869148400004924,0.0
244,0.0,0.0007559071890227044,0.0
245,0.0,0.0019423493109353878,0.0
246,0.0,0.0013885943779405948,0.0
247,0.0,0.0018540978755804789,0.0
248,0.0,0.0008415638265921184,0.0
249,0.0,0.0016774711129843261,0.0
250,0.0,0.0022588391831015815,0.0
251,0.12726955,0.003033553334077258,0.0
252,0.0,0.0015195237841708641,0.0
253,0.0,0.000976995964399019,0.0
254,0.0,0.0010477376719922789,0.0
255,0.0,0.0023400458558672024,0.0
256,0.0,0.0014129391170816304,0.0
257,0.0,0.0013552284367947956,0.0
258,0.0,0.0014263401901296324,0.0
259,0.40644148,0.00419402686134385,0.0
260,0.0,0.0006724151651444338,0.0
261,0.0,0.0012061765636274951,0.0
262,0.0,0.0015832347223179604,0.0
263,0.0,0.000917666457247112,0.0
264,0.0,0.002749237824892387,0.0
265,0.0,0.0012767204544556635,0.0
266,0.0,0.0012019461102283173,0.0
267,0.0,0.0016459961036660979,0.0
268,0.0,0.001144036719169853,0.0
269,0.0,0.002016946936431457,0.0
270,0.0,0.004029289506890538,0.0
271,0.0,0.0009910421773406803,0.0
272,0.0,0.0016294109797397316,0.0
273,0.0,0.001429593214014182,0.0
274,0.0,0.0017786067425010267,0.0
275,0.0,0.0013412171436985349,0.0
276,0.0,0.001712819798830101,0.0
277,0.0,0.00047833300391320543,0.0
278,0.0,0.00504866474288628,0.0
279,0.0,0.0016711742606913052,0.0
280,0.0,0.0012705263711001369,0.0
281,0.0,0.002255584287642894,0.0
282,0.0,0.0007545688726367741,0.0
283,0.0,0.00382675909247934,0.0
284,0.0,0.0021313847773393245,0.0
285,0.0,0.002918574222255673,0.0
286,0.0,0.0013225272632590027,0.0
