timestamp,score,value,anomaly
0,0.0,5.007601523394676e-06,0.0
1,0.0,7.646389753222138e-06,0.0
2,0.0,2.721664425089927e-06,0.0
3,0.0,1.1603202633019766e-05,0.0
4,0.0,6.828120334083727e-06,0.0
5,0.0,4.6123544838084915e-06,0.0
6,0.0,1.2284792751588724e-05,0.0
7,0.0,8.647693348059663e-06,0.0
8,0.0,2.8380862399000006e-06,0.0
9,0.0,1.9339957920817726e-06,0.0
10,0.0,1.0053272813074926e-05,0.0
11,0.0,2.9923527802220706e-06,0.0
12,0.0,5.590299522282121e-06,0.0
13,0.0,5.052315246632476e-06,0.0
14,0.0,1.1849289490682964e-05,0.0
15,0.0,1.1174034800679992e-05,0.0
16,0.0,1.4122510644522575e-05,0.0
17,0.0,8.640553638152913e-06,0.0
18,0.0,5.403636916569838e-06,0.0
19,0.0,1.2290271560642072e-05,0.0
20,0.0,9.748808638088099e-06,0.0
21,0.0,9.090796243198282e-06,0.0
22,0.0,8.394872167298959e-07,0.0
23,0.0,3.863165519755039e-06,0.0
24,0.0,1.3808451609410211e-05,0.0
25,0.0,1.2124695411402038e-05,0.0
26,0.0,9.557334059550076e-06,0.0
27,0.0,8.294826694314759e-06,0.0
28,0.0,1.554382943715857e-07,0.0
29,0.0,9.555013362807737e-06,0.0
30,0.0,4.25058704132017e-06,0.0
31,0.0,4.18281094871565e-06,0.0
32,0.0,1.396264287212839e-05,0.0
33,0.0,4.195288763869813e-06,0.0
34,0.0,2.7936189079729185e-06,0.0
35,0.0,1.475154422481618e-06,0.0
36,0.0,9.034344094564418e-06,0.0
37,0.0,6.443661815639962e-06,0.0
38,0.0,9.230700118803272e-06,0.0
39,0.0,4.0095381602305664e-06,0.0
40,0.0,8.727076923369399e-06,0.0
41,0.046130000000000004,0.0018143999420275794,0.0
42,0.0,0.0016824487981737185,0.0
43,0.0,0.0016802976170154382,0.0
44,0.0,2.1602313372534163e-06,0.0
45,0.0,2.2160705878854624e-06,0.0
46,0.0,7.361610560443226e-06,0.0
47,0.0,1.3470906573601589e-05,0.0
48,0.0,3.7555750243638944e-06,0.0
49,0.0,6.651116469933072e-06,0.0
50,0.0,1.3439959903443742e-05,0.0
51,0.0,6.098592241107157e-06,0.0
52,0.0,3.593052183776639e-06,0.0
53,0.0,3.2429532641863184e-06,0.0
54,0.0,8.136498932347661e-06,0.0
55,0.0,6.992719373081273e-06,0.0
56,0.0,0.0017162463413611133,0.0
57,0.0,4.275163910791722e-06,0.0
58,0.0,1.1272862424163855e-05,0.0
59,0.0,1.2806831041837873e-05,0.0
60,0.0,1.0693876390835382e-05,0.0
61,0.0,8.327881176438227e-07,0.0
62,0.0,1.352233254761287e-05,0.0
63,0.0,9.973037911440894e-06,0.0
64,0.0,9.550075190389629e-06,0.0
65,0.0,7.175222951475345e-06,0.0
66,0.0,5.202331529172822e-06,0.0
67,0.0,5.128821443389332e-06,0.0
68,0.0,1.2989309636920628e-05,0.0
69,0.0,3.190342542439949e-06,0.0
70,0.0,1.314119661505196e-05,0.0
71,0.0,1.209006730503854e-05,0.0
72,0.0,6.511226656998796e-07,0.0
73,0.0,2.8698156067752805e-06,0.0
74,0.0,1.2764515982274521e-05,0.0
75,0.815095,0.0019167136219272367,0.0
76,0.0,6.812492062986859e-06,0.0
77,0.0,1.1030613937586976e-05,0.0
78,0.0,6.61646733867346e-07,0.0
79,0.0,1.1893302765909133e-05,0.0
80,0.0,2.4277091992954384e-06,0.0
81,0.0,1.3138665372619488e-05,0.0
82,0.0,4.0730324580896114e-06,0.0
83,0.0,7.268203118454718e-06,0.0
84,0.0,9.629537502858725e-06,0.0
85,0.0,1.2144534599091315e-05,0.0
86,0.0,1.1643255033237821e-05,0.0
87,0.0,8.699722835828833e-06,0.0
88,0.0,5.666691330274126e-07,0.0
89,0.0,1.1343838858937916e-05,0.0
90,0.0,9.740446315546983e-06,0.0
91,0.0,1.0423091952833392e-05,0.0
92,0.0,1.021562435836737e-05,0.0
93,0.0,8.12166337396589e-06,0.0
94,0.0,1.3368649770819078e-05,0.0
95,0.0,9.926017447866991e-06,0.0
96,0.0,1.4135198704072838e-05,0.0
97,0.0,9.746364776758178e-06,0.0
98,0.0,1.0222843409796848e-05,0.0
99,0.0,9.107664541623147e-06,0.0
100,0.0,8.466648696999142e-06,0.0
101,0.0,1.7122237792740633e-06,0.0
102,0.0,8.559423050481438e-06,0.0
103,0.0,2.7070724507599136e-06,0.0
104,0.0,1.387851094623498e-06,0.0
105,0.0,7.828472315559454e-06,0.0
106,0.0,1.3098812330141271e-05,0.0
107,0.0,1.102127769857084e-05,0.0
108,0.0,3.7872704264237615e-07,0.0
109,0.0,5.505736735524081e-06,0.0
110,0.0,8.525455753450443e-06,0.0
111,0.0,6.056054354317631e-06,0.0
112,0.0,9.65479357023611e-06,0.0
113,0.0,4.7621926579539527e-07,0.0
114,0.0,5.319385809865497e-06,0.0
115,0.0,6.070636673036193e-06,0.0
116,0.0,1.366952077860719e-05,0.0
117,0.010425,0.00188889663770718,0.0
118,0.0,7.65088554002526e-06,0.0
119,0.0,3.298149510492218e-06,0.0
120,0.0,6.4468147526933735e-06,0.0
121,0.0,2.1865431051898524e-06,0.0
122,0.0,6.395683517033212e-06,0.0
123,0.0,1.1358475902594463e-05,0.0
124,0.0,1.2062130940911545e-05,0.0
125,0.0,9.008760883496094e-06,0.0
126,0.0,1.280400138186865e-05,0.0
127,0.0,4.083794832590977e-06,0.0
128,0.0,1.3549961533749025e-05,0.0
129,0.0,3.95373006639413e-06,0.0
130,0.0,9.481783059981596e-06,0.0
131,0.0,1.3099798598403553e-05,0.0
132,0.0,7.037341053528297e-06,0.0
133,0.0,5.5901099586272524e-06,0.0
134,0.0,9.64053330440452e-06,0.0
135,0.0,6.855941018040813e-06,0.0
136,0.0,1.3449265649627046e-05,0.0
137,0.0,5.936074399769033e-06,0.0
138,0.0,5.199725310430491e-06,0.0
139,0.0,2.424880256801652e-06,0.0
140,0.0,6.16933624630264e-06,0.0
141,0.0,7.141435400428098e-06,0.0
142,0.0,1.7361311787313668e-06,0.0
143,0.0,1.0664773110101946e-05,0.0
144,0.0,8.258384016743105e-06,0.0
145,0.0,4.655088990315656e-06,0.0
146,0.0,1.019690040343808e-06,0.0
147,0.0,4.712273942085298e-06,0.0
148,0.8866850000000001,0.0019155051701443529,0.0
149,0.0,9.906249519259767e-07,0.0
150,0.0,8.846060551811659e-06,0.0
151,0.0,1.4029965405877272e-05,0.0
152,0.0,1.2692874477951496e-05,0.0
153,0.0,3.6092881192863913e-06,0.0
154,0.0,6.1419960781405916e-06,0.0
155,0.0,4.939053691741044e-06,0.0
156,0.0,9.75690665728682e-08,0.0
157,0.0,7.0450816603984685e-06,0.0
158,0.0,8.048073438923433e-06,0.0
159,0.0,3.0121033621043507e-06,0.0
160,0.0,4.498588730599505e-06,0.0
161,0.0,6.806982887654316e-06,0.0
162,0.0,1.874498129636954e-06,0.0
163,0.0,1.21542817359599e-05,0.0
164,0.0,4.468850407260093e-06,0.0
165,0.0,1.1847666578239104e-05,0.0
166,0.0,5.090459115779552e-06,0.0
167,0.0,3.8723324890954206e-06,0.0
168,0.0,1.2166448294089359e-06,0.0
169,0.0,5.1856757523487025e-08,0.0
170,0.0,5.586813336022165e-06,0.0
171,0.0,6.887901172340748e-06,0.0
172,0.0,2.4595794873242852e-06,0.0
173,0.0,3.965110874541124e-06,0.0
174,0.0,4.496378945567147e-06,0.0
175,0.0,1.0541932435922873e-05,0.0
176,0.0,9.345796624096446e-06,0.0
177,0.0,4.90953971351062e-06,0.0
178,0.0,4.571261903731889e-06,0.0
179,0.0,2.9754818325400823e-07,0.0
180,0.0,0.0016066334103643734,0.0
181,0.0,1.1339462649091581e-05,0.0
182,0.0,6.187200270528308e-06,0.0
183,0.0,1.1779772344135897e-05,0.0
184,0.0,1.0106198282342438e-06,0.0
185,0.0,2.3315132267628997e-06,0.0
186,0.0,8.730653669028886e-06,0.0
187,0.0,2.9851174956889428e-06,0.0
188,0.0,7.495767505486092e-06,0.0
189,0.0,7.418723831116277e-06,0.0
190,0.0,1.076181403232927e-05,0.0
191,0.0,9.866744686961386e-06,0.0
192,0.0,1.1559573125234324e-05,0.0
193,0.0,1.0132152781496132e-05,0.0
194,0.0,1.3085977190409178e-05,0.0
195,0.0,1.3200698284859577e-05,0.0
196,0.0,1.1258401271043343e-05,0.0
197,0.0,8.248115079442215e-06,0.0
198,0.0,1.1632967100717701e-05,0.0
199,0.0,9.247492690726568e-06,0.0
200,0.0,0.0015782020727523256,0.0
201,0.0,5.8983754026735535e-06,0.0
202,0.0,1.4307794298206681e-06,0.0
203,0.0,6.602957065715211e-07,0.0
204,0.0,8.01590066208418e-06,0.0
205,0.0,1.3931115955314612e-05,0.0
206,0.0,1.2269259821285659e-05,0.0
207,0.0,1.0886615967078378e-05,0.0
208,0.0,1.106018788499613e-05,0.0
209,0.0,6.882939691227902e-07,0.0
210,0.0,1.3660937792425246e-05,0.0
211,0.0,2.752694454785111e-06,0.0
212,0.0,4.268293097946903e-07,0.0
213,0.0,8.967040698058886e-06,0.0
214,0.0,1.1677066996202906e-05,0.0
215,0.0,1.0886740940951842e-05,0.0
216,0.0,1.149780397436243e-05,0.0
217,0.0,4.063428903805213e-06,0.0
218,0.0,1.091528937173231e-05,0.0
219,0.0,1.0574399024405844e-05,0.0
220,0.0,8.598532821124322e-06,0.0
221,0.0,5.89220875836516e-06,0.0
222,0.0,3.439063716796536e-06,0.0
223,0.0,2.9632969669939325e-06,0.0
224,0.0,1.1269353013409178e-05,0.0
225,0.0,8.818362839695131e-07,0.0
226,0.0,1.088404002661101e-05,0.0
227,0.0,4.209095377262013e-06,0.0
228,0.0,3.3347031408594013e-06,0.0
229,0.0,4.881534656373136e-06,0.0
230,0.025241893999999997,0.0014101994806603104,0.0
231,0.0,1.2175934156533589e-05,0.0
232,0.08202999999999999,0.0014446042206518708,0.0
233,0.0,7.556958114498763e-06,0.0
234,0.0,5.438422483049644e-06,0.0
235,0.0,8.134543560960057e-06,0.0
236,0.0,2.1020272888526795e-06,0.0
237,0.0,6.276615126819013e-06,0.0
238,0.0,0.0013253731686694683,0.0
239,0.0,3.7260196045088224e-06,0.0
240,0.0,4.456779967252896e-06,0.0
241,0.0,7.744259372765892e-06,0.0
242,0.0,1.1668687750980299e-05,0.0
243,0.0,5.2206242166934305e-06,0.0
244,0.0,1.307694270751114e-06,0.0
245,0.0,0.001404747267978053,0.0
246,286.97475,0.3619839906442536,1.0
247,0.0,5.72535120940924e-06,0.0
248,0.0,6.52218948409382e-06,0.0
249,794.7812299999999,1.0,1.0
250,0.0,4.480273432077664e-06,0.0
251,0.0,1.1774415653256681e-05,0.0
252,0.0,5.130767377781188e-06,0.0
253,0.0,0.0013110394504486334,0.0
254,0.0,5.384003082067309e-06,0.0
255,0.0,9.963982609074491e-06,0.0
256,0.0,2.473595920054674e-06,0.0
257,0.0,0.0013632367126233948,0.0
258,0.0,8.984968771867062e-07,0.0
259,1.105005,0.0028206778391356613,0.0
260,0.0,2.1016935818719535e-06,0.0
261,0.0,2.536495993547936e-07,0.0
262,0.0,9.03563885190269e-06,0.0
263,0.0,0.0012485717533710845,0.0
264,0.0,1.421548085155309e-05,0.0
265,0.0,1.4135709841790491e-05,0.0
266,0.0,0.0014222222458460459,0.0
267,0.0,1.1216954734135826e-05,0.0
268,0.0,9.644984131949804e-06,0.0
269,0.0,1.3721050321427675e-05,0.0
270,0.0,2.7806219695411694e-06,0.0
271,0.0,5.337689007171211e-06,0.0
272,0.0,3.419781431055191e-06,0.0
273,0.0,7.227201558595204e-06,0.0
274,0.0,1.3046873231849916e-05,0.0
275,0.0,0.0012874996196628656,0.0
276,0.0,1.2053005809088055e-05,0.0
277,0.0,1.0795529149044845e-05,0.0
278,0.0,6.3550799701411965e-06,0.0
279,0.0,9.465085357382736e-07,0.0
280,0.0,4.157944542780099e-06,0.0
281,0.0,9.374627146740718e-06,0.0
282,0.0,1.2715080379213438e-05,0.0
283,0.0,6.237859064211214e-06,0.0
284,0.0,6.735276297987143e-06,0.0
285,0.0,1.18719704187612e-05,0.0
286,0.0,1.0342608957628083e-05,0.0
287,0.0,9.157501472139699e-07,0.0
288,0.0,5.117481672098235e-06,0.0
289,0.0,8.427530878153543e-07,0.0
290,0.0,2.680097987613514e-06,0.0
291,0.0,6.628474238356076e-06,0.0
292,0.0,6.4117727385804795e-06,0.0
293,0.0,6.853408840785274e-06,0.0
294,0.0,3.1066263977462885e-06,0.0
295,0.0,4.43563330802296e-06,0.0
296,0.0,2.8733375128630264e-06,0.0
297,0.0,5.118265805795456e-06,0.0
298,0.0,8.641068019092861e-06,0.0
299,0.0,1.2231960422248338e-05,0.0
300,0.0,0.0013952788300028989,0.0
301,0.0,0.001399404950258249,0.0
302,0.0,1.28403827514306e-05,0.0
303,0.0,1.0808634536589727e-05,0.0
304,0.0,6.500156720889686e-06,0.0
305,0.0,4.675180834608394e-06,0.0
306,0.0,5.762935748249495e-06,0.0
307,0.0,9.12040066036135e-06,0.0
